,id,title,date,author,story,topic
10,a960805404f811ebb66d646e69d991ea,درك ميدلت يحجز مخدرات وأسلحة نارية بوزان,الخميس 01 أكتوبر 2020 - 16:35,محمد ايت حساين,"تمكنت مصالح المركز القضائي للدرك الملكي بسرية ميدلت من توقيف شخص لم يمتثل لعناصر السد القضائي على مستوى أيت أوفلا، بجماعة إيتزر، وكان يقود سيارة خفيفة تحمل لوحة ترقيم مزورة.وحسب المعطيات التي وفرتها مصادر مطلعة، فإن عناصر السد القضائي للدرك الملكي على مستوى جماعة إيتزر أمرت سائق سيارة خفيفة في إطار عملها اليومي بالتوقف، إلا أنه رفض وفر إلى خارج إقليم ميدلت، مشيرة إلى أنه بعد تنقيط صفائح السيارة التي كان يقودها تبين أنها تعود لشاحنة ذات ""قاطرة"".وأوضحت المعطيات ذاتها، التي حصلت عليها هسبريس، أنه وبعد مراجعة تسجيلات عبر الكاميرات الصدرية المحمولة الموجودة لدى عناصر السد القضائي تم فرز صورة واضحة للمشتبه فيه، الذي تم التعرف عليه وعلى مرافقه بعد التحريات التي باشرتها عناصر المركز القضائي للدرك الملكي بمؤازرة الدرك الملكي بأوطاط الحاج، وهو ينحدر من عين دريج دائرة الوحدة بعمالة وزان.وأضافت مصادر الجريدة أن العناصر الأمنية التابعة لسرية الدرك الملكي بميدلت انتقلت إلى عين دريج بوزان، وتم نصب كمين محكم بمؤازرة الدرك الملكي بإقليم وزان، حيث تم توقيف سائق السيارة الفار المسمى ""ج. ق""، وبعد تنقيطه عبر ناظر المعلوماتي اتضح أنه مبحوث عنه بموجب 20 مذكرة بحث وطنية؛ منها الاغتصاب والاحتجاز، والتعذيب المفضي إلى إعاقة جسدية ونفسية دائمة، وهذه الأخيرة تعود إلى سنة 2017.وكشفت المصادر ذاته أن السائق الموقوف دلّ، بعد البحث والتحري، الضابطة القضائية على عنوان منزل المسمى ""ع. ج"" وهو مروّج مخدرات تمكن من الفرار، مشيرة إلى أن العناصر الأمنية عثرت في منزله بعد تفتيشه على أسلحة نارية ومخدرات ولوحات ترقيم مزورة ومبالغ مالية مهمة.وعلى إثر ذلك، جرى تقديم السائق الموقوف أمام أنظار النيابة العامة لدى المحكمة الابتدائية بمدينة ميدلت، من أجل المنسوب إليه، والتي أحالته بدورها على الوكيل العام للملك لدى محكمة الجنايات بتطوان، لضم الملفات.وعلاقة بالموضوع ذاته، تمت إحالة عنصر دركي مشتبه فيه أن له علاقة بتاجر المخدرات الذي تمكن من الفرار على الوكيل العام للملك لدى المحكمة العسكرية بالرباط، بعدما تبين من خلال الخبرة التقنية المنجزة على الهواتف أن له علاقة في الموضوع.وأوضحت مصادر هسبريس أن الدركي تم تقديمه أمام النيابة العامة لدى المحكمة العسكرية لمتابعته من أجل أخطائه المهنية، ومن أجل تحديد علاقته مع تاجر المخدرات المذكور.",faits-divers
11,aa70b5f404f811eb94f4646e69d991ea,التغرير بقاصر يوقع بشاب في قبضة أمن المضيق‎,الخميس 01 أكتوبر 2020 - 15:33,هسبريس من الرباط,أوقفت عناصر فرقة الشرطة القضائية بمنطقة أمن المضيق بمدينة تطوان، مساء الأربعاء 30 شتنبر المنصرم، شخصا يعيش في وضعية تشرد؛ وذلك للاشتباه في تورطه في قضية تتعلق بالتغرير بطفلة قاصر.ووفق بلاغ للمديرية العامة للأمن الوطني، فإن المشتبه فيه، البالغ من العمر 27 سنة، كان قد ضبط متلبسا بالتغرير بطفلة قاصر تبلغ من العمر ست سنوات بحي السلام بمدينة المضيق؛ وذلك قبل أن يوقفه عناصر دورية للشرطة كان توجد بالقرب من عين المكان، بعدما تمت محاصرته من قبل مجموعة من المواطنين.وأضاف البلاغ أن الأبحاث والتحريات المنجزة مكنت من توقيف مرافق المشتبه فيه، والذي يعيش بدوره في وضعية تشرد ويبلغ من العمر 27 سنة؛ وذلك بعدما أظهرت عملية تنقيطه في قاعدة بيانات الأشخاص المطلوبين قضائيا أنه مبحوث عنه على الصعيد الوطني من طرف مصالح الشرطة القضائية بمدينة وجدة، من أجل تنفيذ عقوبة سجنية صادرة في حقه بموجب حكم قضائي.وقد جرى الاحتفاظ بالمشتبه فيهما تحت تدبير الحراسة النظرية رهن إشارة البحث التمهيدي، الذي يجري تحت إشراف النيابة العامة المختصة؛ وذلك للكشف عن جميع ظروف ملابسات وخلفيات هذه القضية.,faits-divers
12,ab667a7804f811ebb01f646e69d991ea,موظفة شرطة تلحق خسائر بممتلكات خاصة بأزمور,الخميس 01 أكتوبر 2020 - 14:29,هسبريس من الرباط,فتحت الفرقة المحلية للشرطة القضائية بمدينة أزمور، تحت إشراف النيابة العامة المختصة، مساء الأربعاء، بحثا تمهيديا من أجل تحديد ظروف وملابسات وخلفيات ارتكاب موظفة للشرطة، تعمل بمركز تسجيل المعطيات التعريفية بالجديدة، لأفعال إجرامية تتمثل في إلحاق خسائر مادية بالسيارة الخاصة وكذا بنوافذ منزل رئيسها الإداري المباشر.بلاغ للمديرية العامة للأمن الوطني أوضح أن المعلومات الأولية للبحث كشفت أن موظفة الشرطة المذكورة انتقلت على متن سيارتها الخاصة إلى منزل رئيس مركز تسجيل المعطيات التعريفية الكائن بمدينة أزمور، والذي يستفيد حاليا من عطلة سنوية، وقامت بإلحاق خسائر مادية بسيارة المعني بالأمر وبزجاج نوافذ منزله؛ وذلك لأسباب وخلفيات يعكف البحث التمهيدي حاليا على تحديدها واستجلاء حقيقتها الكاملة.وأضافت المديرية، في بلاغها، أنها ستنتظر مآل ونتائج البحث القضائي الذي تشرف عليه النيابة العامة المختصة في هذه القضية؛ ليتسنى لها تقرير المتعين من الناحية الإدارية، طبقا لمقتضيات النظام الأساسي لموظفي الأمن الوطني.,faits-divers
13,ac90548604f811eba68e646e69d991ea,عمليات أمنية توقف آلاف المطلوبين للعدالة بفاس,الخميس 01 أكتوبر 2020 - 13:01,هسبريس من الرباط,"تمكنت مصالح ولاية أمن فاس، مدعومة بعناصر من الفرقة الوطنية للشرطة القضائية، خلال الفترة الممتدة ما بين 18 غشت و30 شتنبر المنصرم، من توقيف 12.304 أشخاص؛ من بينهم 8.211 تم ضبطهم متلبسين بارتكاب أفعال إجرامية، و4.093 شخصا كانوا يشكلون موضوع مذكرات بحث على الصعيد الوطني للاشتباه في تورطهم في جنايات وجنح مختلفة.ووفق بلاغ للمديرية العامة للأمن الوطني، فقد مكنت هذه العمليات الأمنية من حجز مجموعة من المعدات والأدوات التي تستخدم في المساس بسلامة الأشخاص والممتلكات، فضلا عن ضبط عائدات إجرامية مختلفة؛ وهي عبارة عن 397 وحدة من الأسلحة البيضاء، و303 كيلوغرامات من مخدر الحشيش بكل مشتقاته، و09 غرامات من مخدر الكوكايين، و56.361 قنينة مشروبات كحولية، و210 علب تخدير، و130 هاتفا محمولا، بالإضافة إلى 22 مركبة و43 دراجة نارية استخدمت أو تحصّلت من ارتكاب أفعال إجرامية.وأضاف المصدر ذاته أن هذه العمليات الأمنية ركزت على توقيف الأشخاص المتلبسين أو المبحوث عنهم في مختلف الجرائم، خاصة الأفعال الإجرامية التي تمس بالإحساس بأمن المواطنين؛ مثل السرقات بالعنف أو تحت التهديد بواسطة السلاح الأبيض والاعتداءات الجسدية والجنسية، وكذا الجرائم الماسة بالأخلاق العامة والجرائم الجنسية التي تستهدف فئة القاصرين على الخصوص، علاوة على قضايا المخدرات والمؤثرات العقلية والقضايا الاقتصادية والمالية.وقد شاركت في هذه العمليات الأمنية، وفق البلاغ ذاته، مختلف وحدات الشرطة القضائية والأمن العمومي والاستعلامات العامة التابعة لولاية أمن فاس، مدعومة بفرقة الأبحاث والتدخلات التابعة للفرقة الوطنية للشرطة القضائية، والتي باشرت عملها بناءً على دراسة مسبقة ومسح ميداني للخريطة الإجرامية بمدينة فاس وكافة مناطق النفوذ الترابي التابعة لها بكل من صفرو وميسور.وتندرج هذه العمليات الأمنية، التي تتم بالتدرج في مدن مغربية عديدة وتتضمن مخططات عمل مندمجة في مجالات مكافحة الجريمة وتنظيم السير والجولان والتقنين، ""ضمن المساعي التي تبذلها مصالح المديرية العامة للأمن الوطني للوقاية من مختلف الأفعال الإجرامية، وملاحقة الأشخاص المبحوث عنهم بما يضمن تدعيم الشعور بالأمن لدى المواطنين""، يختم البلاغ.",faits-divers
14,ada0da1c04f811eb9b7d646e69d991ea,شرطة كلميم تشن حملة ضد مروجي الممنوعات,الخميس 01 أكتوبر 2020 - 12:23,مصطفى البكار,"تشن مصالح الشرطة القضائية بالمنطقة الإقليمية للأمن بمدينة كلميم، منذ الأيام القليلة الماضية، حملة تمشيطية واسعة ضد مروّجي الممنوعات بمختلف أنواعها.ومكنت هذه العمليات الأمنية من توقيف مجموعة من المتورطين في ترويج وحيازة المخدرات والمؤثرات العقلية وصنع وتقطير مسكر ""ماء الحياة""، في نقط متفرقة بالمدينة.آخر التوقيفات التي أشرفت عليها عناصر الشرطة القضائية كانت بحي سيدي الغازي، زوال الأربعاء؛ وهي العملية التي تمت بعد مداهمة أحد المنازل وتوقيف ثلاثة أشخاص تتراوح أعمارهم بين 20 و36 سنة وبحوزتهم كيلوغرامين من مخدر الشيرا ومبلغ مالي من عائدات نشاطهم الممنوع.كما أفلحت الفرقة الأمنية ذاتها، مساء اليوم ذاته، في تفكيك معمل تقليدي لصنع ""الماحيا"" على مستوى حي الملعب وتوقيف صاحبه، فضلا عن ضبط 30 لترا من المشروب المذكور وكمية أخرى في طور الصنع، إضافة إلى معدات مختلفة يستعملهما الموقوف في عمليتي التقطير والترويج.وتأتي هذه الحملات التطهيرية، وفق مصدر أمني لهسبريس، ضمن الجهود المبذولة من لدن مختلف المصالح الأمنية بكلميم في إطار محاربة كافة أصناف المخدرات واجتثاث هذه الآفة المدمرة، لما لها من تداعيات وخيمة على المدمنين وأسرهم والوسط المجتمعي بشكل عام.",faits-divers
15,aea21d6604f811eb8e4c646e69d991ea,"""خرق الطوارئ"" يوقف 5 مسيرين لمقاهٍ في فاس",الخميس 01 أكتوبر 2020 - 05:15,رشيد الكويرتي من فاس,"تمكنت عناصر الشرطة بولاية أمن فاس، الثلاثاء، من توقيف 5 أشخاص يشتبه في تورطهم في خرق أحكام حالة الطوارئ الصحية، وتعريض حياة المواطنين للخطر، وحيازة بضائع أجنبية خاضعة لمبرر الأصل بدون سند صحيح.وجرى توقيف المشتبه فيهم، بحسب ما أورده مصدر أمني لهسبريس، على إثر عمليات المراقبة التي باشرتها عناصر الشرطة بمجموعة من المقاهي، والتي مكنت من ضبط 71 مخالفة تتعلق بخرق مقتضيات حالة الطوارئ الصحية، خصوصا عدم احترام التباعد الاجتماعي، فضلا عن توقيف خمسة من مسيري هذه المقاهي والعاملين بها، وذلك من أجل تورطهم في تقديم النرجيلة للزبناء وتنظيم نشاطات القمار.وأسفرت عمليات التفتيش المنجزة داخل هذه المقاهي، يفيد المصدر ذاته، عن حجز كميات من مادة ""المعسل"" المهرب، و65 قنينة نرجيلة، ومبلغ مالي يشتبه في كونه من عائدات هذه الأنشطة الإجرامية.وتم إيداع المسيرين الموقوفين تحت تدبير الحراسة النظرية رهن إشارة البحث التمهيدي الذي يجري تحت إشراف النيابة العامة المختصة، وذلك للكشف عن جميع ظروف وملابسات هذه القضية.",faits-divers
16,af7110ee04f811ebb7f1646e69d991ea,"صائغ مجوهرات"" ينهي حياته شنقا بمدينة فاس""",الخميس 01 أكتوبر 2020 - 03:30,رشيد الكويرتي من فاس,أنهى، في ظروف يلفها الغموض، صانع تقليدي في قطاع صياغة الحلي والمجوهرات، بالغ من العمر 67 سنة، حياته شنقا، مساء الأربعاء، داخل منزل أسرته الواقع بحي عرصة المدرسي بمنطقة الرصيف بمدينة فاس.وعُثر على جثة الهالك معلقة بحبل وسط مطبخ المنزل من طرف زوجته التي كانت تتواجد، لحظة إقدامه على الانتحار، خارج البيت لقضاء بعض الأغراض الخاصة.وبينما جرى نقل الجثة نحو مستودع الأموات بمستشفى الغساني بفاس، قصد إخضاعها للتشريح الطبي، فتحت المصالح الأمنية بفاس بحثا حول ملابسات إقدام الصائغ على وضع حد لحياته.,faits-divers
17,b06d60ae04f811eb8347646e69d991ea,"أطنان ""اللحم الفاسد"" تورّط 3 أشخاص في سطات",الخميس 01 أكتوبر 2020 - 01:15,إبراهيم الحافظون من سطات,"من المنتظر أن تعرض عناصر الدرك الملكي بالمركز الترابي أولاد سعيد، الخميس، ثلاثة أشخاص على أنظار النيابة العامة المختصة بالدائرة الاستئنافية سطات، قصد اتخاذ القرار القانوني في حق كل واحد منهم، بعد تحديد علاقتهم بما أصبح يعرف لدى السطاتيين بملف"" أطنان اللحم الفاسد"".وأفادت مصادر هسبريس بأن النيابة العامة المختصة مدّدت الحراسة النظرية للمشتبه فيهم الثلاثة لمدة 24 ساعة، ويتعلّق الأمر بسائق شاحنة ومساعدين، في حين توارى صاحب المستودع المرخص له عن الأنظار إلى حدود الآن، وهو ما دفع النيابة العامة إلى إعطاء الأمر للجنة مختلطة باقتحام مستودع التبريد والتخزين والتقطيع بحي مفتاح الخير بسطات.وأوضحت المصادر ذاتها أن اللجنة المختلطة المكوّنة من الدرك الملكي بأولاد سعيد، والمركزين القضائي والبيئي بسطات، والأمن الوطني، والسلطة المحلية، ورئيس المكتب الصحي البلدي، وممثل ""أونسا""، اقتحمت المستودع وعثرت على ما يقارب 400 كيلوغرام من اللحم منتهي الصلاحية، فضلا عن لحوم ذبائح أخرى ما تزال صالحة، جرى الاحتفاظ بها بمستودع التبريد طبقا لقرار الطبيب المختص.تجدر الإشارة إلى أن عناصر الدرك الملكي بالمركز الترابي أولاد سعيد كانت قد حجزت شاحنة في سدّ قضائي محمّلة بكمية مهمة من اللحوم الفاسدة موجّهة إلى الاستهلاك بمؤسسات للإيواء والإطعام.وبعد إجراء بحث أولي، اهتدت العناصر الدركية إلى شاحنة ثانية كانت مركونة أمام مستودع بسطات، محمّلة بما يقارب 5 أطنان من اللحوم منتهية الصلاحية. وجرى إتلاف الكميتين من قبل لجنة مختصة، مع فتح بحث تمهيدي في الموضوع.",faits-divers
18,b19ab9d204f811eb940a646e69d991ea,الشرطة تطيح بزوجة عرضت ربيبتها للكيّ في فاس,الأربعاء 30 شتنبر 2020 - 22:40,رشيد الكويرتي من فاس,قالت ولاية أمن فاس إنها تفاعلت، بسرعة وجدية كبيرة، مع مقطع فيديو تداولته مواقع التواصل الاجتماعي مساء الثلاثاء، تظهر فيه طفلة قاصر تصرح بأنها تعرضت للإيذاء العمدي عن طريق الكي من طرف زوجة والدها.ووفقا لما أوردته ولاية أمن فاس، فقد أظهرت مراجعة المعطيات والسجلات الممسوكة لدى المصلحة الولائية للشرطة القضائية بمدينة فاس أن الأمر يتعلق بطفلة قاصر تبلغ من العمر 7 سنوات، وأن القضية تجري معالجتها حاليا من قبل خلية التكفل بالأحداث القاصرين ضحايا العنف.وقد أسفرت الأبحاث والتحريات المنجزة في هذه القضية، يوضح مصدر هسبريس، عن توقيف المشتبه فيها البالغة من العمر 25 سنة، زوال الأربعاء، بمنطقة قروية بضواحي مدينة فاس، وذلك بعدما كانت قد غادرت منزل زوجها مباشرة بعد بث مقطع الفيديو على شبكات التواصل الاجتماعي.وقد تم إخضاع المشتبه فيها لتدبير الحراسة النظرية رهن إشارة البحث التمهيدي الذي يجري تحت إشراف النيابة العامة المختصة، وذلك للكشف عن جميع ظروف وملابسات وخلفيات هذه القضية، وكذا تحديد كافة الأفعال الإجرامية المنسوبة للمعنية بالأمر.,faits-divers
19,b277ea4204f811ebb181646e69d991ea,رصاص الدرك يوقف متورطا في خطف رضيع بالدروة‎,الأربعاء 30 شتنبر 2020 - 15:05,هسبريس من الرباط,"عُلم لدى السلطات المحلية لإقليم برشيد أن أحد عناصر المركز الترابي للدرك الملكي بالدروة اضطر، صباح الأربعاء، إلى استعمال سلاحه الوظيفي لتوقيف شخص كان في حالة اندفاع قوية بعد أن قام باختطاف رضيع وعرّض أمن وسلامة عناصر الدرك الملكي لتهديد خطير بواسطة سلاح أبيض من الحجم الكبير، وذلك على الرغم من التحذيرات الصادرة عن عناصر الدرك الملكي.ووفق المصدر ذاته، فقد كانت مصالح الدرك الملكي قد توصلت بإشعار من مواطنة حول اعتراض سبيلها رفقة أطفالها، على مستوى جماعة ""جاقمة"" بدائرة الكارة، من طرف 3 أشخاص كانوا على متن سيارة خفيفة، حيث قاموا بإنزالها بالقوة من على متن سيارتها الخاصة رفقة أحد أبنائها البالغ من العمر حوالي 6 سنوات، والاستيلاء على السيارة واختطاف الرضيع الذي بقي بداخلها والذي يناهز عمره 6 أشهر.الأبحاث الميدانية المكثفة التي باشرتها مصالح الدرك الملكي مكنت من رصد ومحاصرة سيارة الضحية، وعلى متنها شخصان، بالقرب من تجزئة ""الوفاق"" بمدينة الدروة، حيث تم التدخل لتحرير الرضيع المختطف، بعد إصابة أحد المشتبه فيهم برصاصة على مستوى الصدر، نقل على إثرها إلى المستشفى الإقليمي بمدينة برشيد ليلفظ أنفاسه فور وصوله إليه، وتوقيف المشتبه فيه الثاني، وفق ما أورده المصدر ذاته دائما.وقد تم فتح بحث قضائي تحت إشراف النيابة العامة المختصة للكشف عن جميع الظروف والملابسات المحيطة بهذا الحادث، كما تتواصل الأبحاث لتوقيف المشتبه فيه الثالث.",faits-divers
20,b3ebe40804f811eb8e9f646e69d991ea,"""باحث عن الكنوز"" مشتبه به في قتل الطفلة نعيمة",الأربعاء 30 شتنبر 2020 - 10:36,هسبريس من زاكورة,كشف مصدر أمني مسؤول أن المركز القضائي للدرك الملكي بزاكورة سيشرع، صباح الأربعاء، في الاستماع إلى المشتبه به الموقوف على خلفية قضية مقتل الطفلة نعيمة، بدوار تفركالت الواقع بجماعة مزكيطة التابعة لإقليم زاكورة.وأوضح المصدر ذاته أن المشتبه به الموقوف (في عقده السادس) لديه سوابق في التنقيب عن الكنوز وسبق اعتقاله في الموضوع نفسه، مشيرا إلى أن الموقوف قد يكون مشاركا في الجريمة الشنعاء التي راحت ضحيتها الطفلة نعيمة، إن لم يكن هو الفاعل الرئيسي، في انتظار صدور بلاغ للنيابة العامة يؤكد أو ينفي ذلك.وأضاف المصدر ذاته، في تصريح لجريدة هسبريس الإلكترونية، أن التحقيق الذي سيخضع له المشتبه به سيشرف عليه نائب الوكيل العام للملك لدى محكمة الاستئناف بورزازات، من أجل فك لغز الجريمة الشنعاء التي تسببت في غليان شعبي.وكشف المصدر ذاته أن مصالح الدرك الملكي قامت، الليلة الماضية، بإجراء تفتيش بالكلاب المدربة في منزل المشتبه فيه بحثا عن أي دليل في القضية، مشيرا إلى أن هناك مجموعة من الدلائل سيتم مواجهة الموقوف بها للوصول إلى الحقيقة.يذكر أن المركز الترابي للدرك الملكي بأجلموس، إقليم خنيفرة تمكن، بتعليمات من النيابة العامة لدى محكمة الاستئناف بورزازات، مساء أمس الثلاثاء، من توقيف شخص مشتبه به في قضية قتل الطفلة نعيمة أروحي بضواحي أكدز، إقليم زاكورة، وهو يقطن بدوار يبعد عن مكان وقوع الجريمة بحوالي 20 كيلومترا.وجرى توقيف الشخص المعني، الذي توارى عن الأنظار بعد العثور على جثة الضحية نعيمة، بضواحي مدينة خنيفرة، بعد تنسيق بين المركز القضائي للدرك الملكي بزاكورة والمركز الترابي للدرك الملكي بأجلموس.,faits-divers
