,postId,comment,score,topic
6545,8f6c3e3e055f11ebb4d1646e69d991ea,الله يشافيه يا ربي، هادشي اللي دارو معاه ما بلان ما والو، على الأقل كون صبرو معاه غير حتى يوقف على رجليه، بالحق هانيا غير يمشي زياش لتشيلسي و نقلبو عليهم حتى حتا.,11,sport
6546,8f6c3e3e055f11ebb4d1646e69d991ea,قرأت البارحة ان أياكس أمستردام اقترحت على عائلته 5 مليار سنتيم.,7,sport
6547,8f6c3e3e055f11ebb4d1646e69d991ea,"مجرد سؤال يتبادر الى الذهن
نفترض ان هذا اللاعب كان يلعب فب البطولة الوطنية.
ترى
كملو من راسكم البقية",23,sport
6548,90779cc0055f11ebb36d646e69d991ea,"جميع نوادي والمؤسسات وبعض الكبار الاغنياء كلهم تضامنو مع الشعب المغربي الا شركة ليدك لم تتضامن من جراء كورونا لمساهمة مالية لصندوق كورونا ,ولم تعفي المغاربة من فاتورة الماء والكهرباء مدة الحجر ا لصحي , الفقراء يجب اعفاءهم من فاتورة الاداء للماء والكهرباء ليديك ليس لديها حس تضامني,",60,sport
6549,90779cc0055f11ebb36d646e69d991ea,"يجب على الجميع الإنخراط في هذا العمل التوعوي ، فشكرا لجميع الألتراس وتحية خاصة لإلتراس الرجاء الرياضي .
بقا فدارك # تحمي راسك وبلادك",15,sport
6550,90779cc0055f11ebb36d646e69d991ea,"و عسى ان تكرهوا شيئ و هو خير لكم .
أظن و أتمنى ان تكون هذه المحنة التي تمر بها جميع الدول و منهم بلدنا الحبيب بمثابة درس قوي نكتشف من خلاله جميع الأخطاء التي ارتكبناها و العادات السيئة و الأنانية و الجشع التى كنا نعيش فيها و ان نعمل في المستقبل على تغيير انفسنا الى ما هو احسن و رب ضارة نافعة.",30,sport
6551,90779cc0055f11ebb36d646e69d991ea,يجب التحلي بالحكمة والرزانة عند القيام بمثل هذه المبادرات، ولا يحصل مثل ما حصل في الرباط حيث جابت الالتراس الشوارع بأعداد كبيرة.وينبغي التنبيه أن رفع الصوت في الشرفات لا قدر الله اذا كان هناك مصاب فرذاذه المحمل بالفيروس سيصل إلى الأرض.,12,sport
6552,90779cc0055f11ebb36d646e69d991ea,"نشكر الألتراس على هده المبادرة والحكمة التي فيها مصلحة الشعب ومستقبله .
ونتمنى من الدولة استغلال الملاعب في هده الجائحة كما فعلت البرازيل فقد نصبت مجموعة من الخيم الطبية وسط الملاعب الكبرى واستغلالها في تداوي المرضى لكون الملاعب تحتوي على مساحة شاسعة يجب استغلال خصوصا في المدن الكبرى التي تعرف اكتضاض كبير لسكان .",3,sport
6553,90779cc0055f11ebb36d646e69d991ea,ما رأيناه من خروج جمهور الجيش الملكي إلى الشارع مؤخرا وترديده الهتافات وان كان القصد منها التوعية إلا أنهم هم تنقصهم التوعية...!!!ذلك أنه وقع هناك اختلاط وهرج..!!!المرجو من السلطات منع ذلك كلية..فإذا حذت باقي الجماهير حذوها فتصبح فوضى في المدن...!!!,2,sport
6554,90779cc0055f11ebb36d646e69d991ea,ليت هاته النوادي و بالأخص الكروية أن تنظم على الصعيد الوطني مباراة افتراضية تكون أهدافها عدد التذاكر التي بيعت عن بعد مثلا لكل فريق رقم هاتف المشجع لفريق يرسل رسالة إليه فتقطع منه 30 درهما و تكون مداخيل كل حساب تصب في صندوق مواجهة الوباء ....من الفريق الذي للجمهور مشجع أكبر....و هذا مناسبة الإحصاء عدد جمهور كل فريق في نظركم الرجاء أو الوداد إن الجيش أم الفريق البركاني أو ستكون هناك مفاجأة ؟,3,sport
6555,90779cc0055f11ebb36d646e69d991ea,الالتراس كلهم في الاول كانو ضد قرار الدولة المغربية بإجراء المباريات بدون جمهور و اعتبروها مؤامرة عليهم و على الجماهير و تصفية حسابات ...و بيانات مجموعات الالتراس في الموضوع موجودة و دليل على ما قالوه. هوما ديما عندهم نظرية المؤامرة . الحمد الله الدولة انتبهت و قررت توقيف الكرة فإيطاليا مثلا و اسبانيا من اسباب ارتفاع انتشار المرض هو مباراة اتلانتا و فلنسيا في دوري الطال اوروبا و الذي حضره خمسة و اولعون الف مشجع .,-6,sport
6556,90779cc0055f11ebb36d646e69d991ea,"Et pourtant, c'est une armée de vauriens et de ratés qui sèment le désordre et la casse partout.....",-4,sport
6557,90779cc0055f11ebb36d646e69d991ea,أريد شكر كل الترات المغربية التي أبانت عن معدنها الحقيقي خاصة الترا وينرز التي كانت السباقة لتوعية وأيضا للتضامن مع الفقراء,0,sport
6558,90779cc0055f11ebb36d646e69d991ea,"أطل علينا شخص يدعي لنفسه علما سمى نفسه "" متابع للإلتراس "" يصنف الالتراس على أنها "" نوادي "" إنطلاقا من جهله ربما بماهية الإلتراس وكيف هو تنظيمها ، فالإلتراس وكجاوب لما ورد في المقال وأتمنى أن يكون فقط خطأ فالإلتراس ليست بجمعيات أو بنوادي كما تم تسميتها فهي لا تخضع للقانون الأساسي للجمعيات فما يمكن تسمية هذا النوع من المجموعات هو روابط أو فصائل والإبتراس بتنظيمها البعيد عن تحكم الدولة أعطت اليوم درسا للأحزاب السياسية وجمعيات المجتمع المدني في الإستقلالية وقدرتها على أخد زمام المبادرة في ما يتعلق بالتكافل الإجتماعي مع أبناء الوطن الواحد بدون اي إنتظار لموافقة بعض الأشخاص من مكاتبهم المكيفة وإنتظار ألالات التصوير للقيام بأي نشاط دا طابع إجتماعي فأرجو من السيد "" المتابع للإلتراس "" أن يركز جيدا عن المتابعة فهذه الأخطاء لا يقوم بها إلا من ليس له دراية بالموضوع .",1,sport
6559,911dc448055f11eb9bdf646e69d991ea,فيروس لعين وتحدى العالم باسره ويا ربي السلامة ويا ربي تبعدوه علينا,-6,sport
6560,911dc448055f11eb9bdf646e69d991ea,كوڨيد أطاح بقيمة لاعبين وفنانين ومغنيين وووو،وكشف عن القيمة الحقيقية والمكانة المرموقة التي يجب أن يحضى بها الأطباء والممرضين والمربيين والاساتذة وأصحاب النظافة.صراحة يجب إعادة النظر في التوجه العالمي وتدريس الاولويات.بلايير الدولارات التي تصرف على البطولات الرياضية واللاعبين والمهرجانات لم تنفعنا يوم حاصرنا كورونا في بيوتنا وكل الرجاء في الله وفي الطب والعلماء,176,sport
6561,911dc448055f11eb9bdf646e69d991ea,الفيروس أطاح برؤساء و بدول عظمى فما بالك بلاعبي كرة القدم الله أعلم بالمستقبل ماذا سيحدث والقادر على رفع هذا الوباء لذا وجب الدعاء الدعاء والتوسل إلى الله لعله ويرحمنا,37,sport
6562,911dc448055f11eb9bdf646e69d991ea,"نرجو من الله أن لا ترتفع كورونا حتى ترفع معها كرة القدم إن شاء الله لقد ضيعنا عمرنا في متابعة هذا اللهو دون فائدة لا في الدين ولا في الدنيا. صراخ وعويل وشغب وتحطيم وتكسير وترويع وسب وشتم وضياع وهوس وعصبية ومراهنات وقمار وسرقة ومقاهي ودخان وشيشة ومخدرات وخمور وبيع وشراء وأجور وعقود وملايين وملايير وبلاطوهات وقنوات وتحليلات ومعلقين ومهرجين وفتانين وصخب وأخذ ورد وخطط وتكتيكات وحروب ومعارك وعداوات وقتلى وجرحى واستنفار واعتقالات ومحاكمات وسجون وتدخلات ومناشدات وإفراج ودوائر فارغة ومدربين وحكام ولاعبين وميسي ورونالدو وصلاح وأهداف واحتفالات وسجدات وتسويق وقدوة وبرمجة وغسيل دماغ... فلا تحدثني عن الأخلاق رجاء. 
أقر أنني مهووس بمتابعة كرة القدم لكن لا أحسب أنني أحسن صنعا فلست أعمى بل أرى الصورة بوضوح لكن الإدمان يحول بينك وبين الإقلاع لذلك نرجو الدمار لهذا القطاع كما دمرنا إن شاء الله",87,sport
6563,911dc448055f11eb9bdf646e69d991ea,الكرة أفيون الشعوب ، للأسف هاته اللعبة لا تصلح الا لزرع النعرات بين الشعوب والأفراد وكانها حروب لا تنتهي، لكن ان يصرف عليها كل هذا المال وهي لا تكاد ان تكون غير لعبة فهذا هو الظلال المبين، عودوا إلى رشدكم ولا تعطوا القيمة الا لمن يستحقها وقد أظهرت كورونا الخبيث من الطيب فسبحان الله حين نمسي وحين نصبح,43,sport
6564,911dc448055f11eb9bdf646e69d991ea,لا حاجة لنا لا في لاعبين أو مغنيين نحن في حاجة إلى أطباء اكفاء وممرضين اكفاء لا أتحدث عن هؤلاء الذين معنا أتحدث عن مثل الطاقم الصيني,42,sport
6565,911dc448055f11eb9bdf646e69d991ea,انا وان احب هده الرياضة وكنت من المتتبعين الى مقابلاتها سواء على الصعيد المحلي او على الصعيد الدولي فقد كنت دائما غيرراضي على الميزانيات الفلكية التي اصبحت لبعض اللاعبين تصوروا معي لاعبا للكرة له دخل احسن بكثيرمن العشرات من المخترعين والمفكرين والعلماء والمبتكرين ربما من جعل الكرة تتخد هدا المسار هي الشركات العالمية الضخمة التي انخرطت في البروبكندا من اجل ضرب الاعمال الصالحة والجوهرية والاساسية في العالم وجعلت سبل المعرفة مبهمة حيث انقلبت الاشياء راسا عن عقب.انا لا احسد اي واحد لكن العبرة في المنفعة التي يسديها كل واحد لبني البشر,24,sport
6566,911dc448055f11eb9bdf646e69d991ea,العالم سيعرف تغيير جدري ويتنتهي العولمة المتوحشة وجمع المال من التفاهات والفرجة الخادعة. فبعد الجائحة سوف لا تبقى سوى الخدمات النافعة للبشر في صحته وتعليمه وزرع الوعي والعمال والفلاحين الذين سايروا رغم الصعاب أعمالهم حتى لا تتوقف عملية الإنتاج الرتبطة بالغظاء والصحة والنظافة. فالصناديق سوف تفرغ ونسبة النمو ستقارب الصفر وشبح الخوف سيبقى كابوس عند كل إنسان خاصة في الدول الغربية التي ألفت الرفاهية ونسيت تقلبات الدهر.,13,sport
6567,911dc448055f11eb9bdf646e69d991ea,...ومتى كانت للكرة قيمة؟ أليست لعبة كسائر اللعب؟؟؟,7,sport
6568,911dc448055f11eb9bdf646e69d991ea,انا من عشاق كرة القدم عندما كانت كرة القدم للمنافسة الشريفة بين الاحياء و في الاخير لا غالب ولا مغلوب فقط للترويح والتسلية والرياضة. ولما اصبحت (بيزنيس) ترعاها الشركات العملاقة لسلب العقول.تخليت عنها ولم يعد يروقني حتى السماع بااحديث عنها. المستلبون يحفظون اسماء لاعبيها في جميع فرق العالم عن ظهر قلب فيحضرني المثل القائل : (تابعين جلالة بالنافخ) يالها من بلادة هم ينالون الملاين وانتم لا تنالوا الا مضيعة للوقت ليس الا.,8,sport
6569,911dc448055f11eb9bdf646e69d991ea,"الى صاحب التعليق 2
لكن ليس مثل اساتدتنا المغاربة خاصة المتعاقدين وليس مثل بعض الاطباء كطبيب تطوان",-10,sport
6570,911dc448055f11eb9bdf646e69d991ea,بماذا نفع ميسي اسبانيا ؟ بلا شيء ،، ملياردير من اموال اسبانيا التي كان بالأحرى ان تذهب لبناء المستشفيات وتجهيزها ، كورونا كشف غباء العالم وتفاهة كرة القدم ولاعبيها، سيتغير كل شيء بعد هذا الوباء ومن بينها كرة القدم التي اتوقع تحولها الى لعبة هواة وهبوط كامل في الرواتب لان العالم ادرك قيمة الصحة والتي بدونها لا يوجد سوى الموت .,13,sport
6571,911dc448055f11eb9bdf646e69d991ea,ان تمارس ألانسان الرياضة هذا أمر مطلوب اما وان يتفرج الكرة ويتشيع لفريق ويتعصب له أكثر من تعصب الشيعة لمذهبهم وتقديس اللاعب كتقديس الشيعة الملالي فذلك سقوط في الفخ تساهم في نسبه شركات متعددة وسياسا ممنهجة وتفوز معلقين يتنافسون في ابتكار اساليب مبهرة المظهر رديذة المضمون وبذلك تساهم في التحليه والتدجين لعن الله هذه الكرة والكرويين والروس واليبانيين وليس الناس أجمعين,3,sport
6572,911dc448055f11eb9bdf646e69d991ea,وأي قيمة عند أي لاعب أو عفنان يتقن الماكياج .من جهتي لا يجب حتى أن نتكلم عليهم بل يجب إجبارهم على التبرع لفائدة الصندوق والمواطنين الذين أعطوهم هذا بطريقة أو أخرى.,9,sport
6573,911dc448055f11eb9bdf646e69d991ea,الكرة لم تنتج الا الشغب وضياع الوقت هي فقط تغني المؤسسات الكروية على حساب الشعوب ، فلو انفقنا هذه المليارات التي تصرف فيها على الخدمات الصحية والتعليمية لكان أفضل .,2,sport
6574,911dc448055f11eb9bdf646e69d991ea,اعجبني تعبير المعلق عن عشاق هاذه اللعبة الملعونة بقوله :(تابعين جيلالة بالنافخ) بهذا يكون قد عبر بما قل ودل. شكرا.,1,sport
6575,911dc448055f11eb9bdf646e69d991ea,"بعد قراءتي التعليقات، عرفت ان الكل او ربما الأغلبية لهم نفس الرأي اتجاه كرة القدم حيت ان اللاعب يتقاضى اجور خيالية، في حين الطبيب والممرض مهمشين ، فنرى ماتنفقه فرنسا وايطاليا واسبانيا والمانيا وانجلترا على هده اللعبة يساوي الاف المستشفيات وآلاف الشركات. البطولات توقفت،والأموال تفرقت والاخطاء بينت مشاكل النقص الطبي....فنرى اللاعبين النجوم كما يسموهم ينصحونا بالبقاء في منازلنا، كما هو حال المطربين...
بقينا تابعين كرة واراب أيدول ودوفويس ونسينا القراية وناس العلم...
اللهم تجاوز عنا...",2,sport
6576,91f0ff9c055f11eb9e3d646e69d991ea,برافو عليكم براشلونة أتمني من كل من له القدرة ان يسهم في هذا الازمة التي حلت بي العالم ونطلب من الله أن يلطف بينا اميييين,5,sport
6577,91f0ff9c055f11eb9e3d646e69d991ea,وماذا عن لاعبي الفرق الوطنية والهيئات الرياضية بكل مكوناتها هل من مساهم ؟ ام ان الوطنية لا تشملهم ؟,9,sport
6578,9340bb94055f11eb9d19646e69d991ea,أثمنى الشفاء لهذا اللاعب الموهوب، واثمنى أيضا أن ينال جميع استحقاقاته الكاملة من النادي الذي لعب بالوانه، واثمنى أيضا أن تبقى عائلة عبد الحق متماسكتا بدون نزاع وتشبتها بحقوق ابنها وان لا تنتهي بخصومات بعدما يحل مشكل عبد الحق المادي مع ناديه. لان المال يخلق الفتنة بسبب الاطماع التي يصبح الإنسان يجري وراءها. ويصبح الاخوان أعداء بسبب المال,44,sport
6579,9340bb94055f11eb9d19646e69d991ea,الله يشافيه ويعافيه مسكين للناس لي كتسول شحال هي 4.5 مليون جنيه إسترليني را كتساوي تقريبا 5 المليار و 400 مليون سنتيم مغربي,40,sport
6580,9340bb94055f11eb9d19646e69d991ea,"اللهم اشفيه وعافيه بقدرتك يا رحمان يا رحيم.ادارة اياكس قامت بخطأ كبير سواء مع التقريرالطبي للاعب وكذلك بسبب الإهمال والعلاج غير الكافي.الكل يعرف قوة المحاكم الدولية وعدالتها, وكذلك ادارة اجاكس ستتعامل مع العائلة بانسانية وستدفع المزيد لانه اولا لاعبها وثانيا يوجد تامينات قوية وثالثا الحادثة شهدها وتاثر بها العالم كله, وادارة النادي تخاف على اسمها وسمعتها.المال لا يعوض الميت ولا ينفع من لا يستطيع التمتع به.",5,sport
6581,9340bb94055f11eb9d19646e69d991ea,"الى صاحب التعليق 2
حتى واحد ماسول شحال هي 4,5 مليون جنيه",-40,sport
6582,9340bb94055f11eb9d19646e69d991ea,الحمد لله على نعمه التي لا تعد ولا تحصى، واللهخبر مفرح لنا كمغاربة فيظل هذه الظروف، نسأل الله أن يمن عليه بالشفاء الكامل، وأن يعيده لما كان عليه من صحة وعافية، وهنيئا لأسرته بعودته لأحضانها.,14,sport
6583,9340bb94055f11eb9d19646e69d991ea,الله يشافيه و الحمد لله على كل حال لا مال في الدنيا يعوض عن الصحة اهملوا في انقاده لان الازمات القلبية ليست بالشئ الهين والدقائق و الساعات الاولى جد مهمة.,7,sport
6584,9340bb94055f11eb9d19646e69d991ea,الحمد لله على كل حال اللهم ما اشفيه انت الشافي و اشفي جميع المسلمين و الحمد لله لانه ازداد و عاش في هولاندا,3,sport
6585,93fcb312055f11eb88a6646e69d991ea,هذاالوقت وهذه للظروف ماشي ديال التدريب دخلوديوركم الله يهديكم قرواالقرءان للي وكثرومن الدعاء,-5,sport
6586,93fcb312055f11eb88a6646e69d991ea,سﻻم عليكم. . الله ادير تويل الخير للجميع يا رب العالمين. توحشنك يا وداد اﻻمة. الله انصرك يا وداد اﻻمة يا رب العالمين ديما وداد حتى لموت,-33,sport
6587,93fcb312055f11eb88a6646e69d991ea,"‫مشاء الله، النشاط و الانضباط. الوداد يحظر نفسه لنهائيات رابطة الابطال Covid19
المبارات سوف تكون بين الوداد الرياضي و شبيبة الكورونا

المبارات سوف تكون شيقة. 
الله يهدي من خلق.",-21,sport
6588,93fcb312055f11eb88a6646e69d991ea,الفريق اللذي يجب مواجهاته الان هو الفريق الكروني. فالكرة الآن لن تفيدنا في هذه الظروف التي تمر بها البلاد نحن محتاجون أن نعرف التداريب اللتي يقوم بها الأطباء والممرضين ورجال السلطة ورجال الأمن وكل من يساعد لاجتياز هذه المحنة.,36,sport
6589,93fcb312055f11eb88a6646e69d991ea,"نسأل الله الشفاء من هذه الحائحة العالمية و العودة إلى ميادين كرة القدم التي إشتقنا لها كثيرا 
DIMA WIDAD ❤❤❤",6,sport
6590,93fcb312055f11eb88a6646e69d991ea,"لاحياة لمن تنادي 
والله يا إخواني اننا لانتعض 
العالم يبحث عن علاج أنتم الحصون عن الألقاب
الله يرد بيكم.",0,sport
6591,94aa1470055f11eba4af646e69d991ea,حفظه الله واطال الله في عمر والدته معرفة شخصية قمة التواضع والرجولة,28,sport
6592,94aa1470055f11eba4af646e69d991ea,حمد الله أنت فخر العرب والمغاربة . تحياتي وإحترامي لك . إن شاء الله تحقق ماتصبو إليه.,24,sport
6593,94aa1470055f11eba4af646e69d991ea,"السلام عليكم ورحمة الله
تحية واحترما..
سيدي المحترم،حمد الله..
لقد اتلجت صدري مبادرتك الانسانية،التي اسعدت وافرحت العديد من فقراء بلادي المنسيين،انت البعيد عنا القريب الى قلوبنا.. اسعدك الله دوما،وبارك الله لك في عملك وذريتك ورزقك وصحتك.
عبد الله.",31,sport
6594,94aa1470055f11eba4af646e69d991ea,مزيدا من التألق أيها اللاعب الخلوق,22,sport
6595,94aa1470055f11eba4af646e69d991ea,"و الله حمد الله كبر في عيني،
اتمنى فقط ان يتخلى عن عصبيته الزائدة.
تحياتي لولد اسفي",17,sport
6596,94aa1470055f11eba4af646e69d991ea,براڤو حمد الله لديه ماشاءالله إصرار قوي على بلوغ أهدافه كما أشكره على إلتفاتته الإنسانية إتجاه الأسر المعوزة خصوصا أنه هو أول لاعب مغربي يصرح بمبادرته الإنسانية وذلك عند بداية أزمة كورونا فشكرا حمد الله,18,sport
6597,94aa1470055f11eba4af646e69d991ea,"تحياتي للاعب 
هذا هو الوقت المناسب لمعرفة من هو المغربي الحقيقي وذلك خلال من دعمه للفقراء وللوطن 
المرجو من الصحافة المغربية نشر كل التبرعات الخاصة بالرياضيين من اجل تشجيع البخلاء منهم على المساهمة في الصندوق الخاص لكورونا",14,sport
6598,94aa1470055f11eba4af646e69d991ea,حمد الله فخر المغرب والعرب وفخر الهدافين العالميين وفخر كرة القدم ونتمنى عودته إلى المنتخب المغربي,1,sport
6599,961a2526055f11ebb67b646e69d991ea,في ظل الظروف صعية والأوقات الحرجة جراء إنتشار هدا الفيروس القاتل؛ وحتي نرجع الي طبيعتنا لان لها انعكاسات إيجابية علي صحتنا؛ عوض الجلوس امام التلفاز لان له ج وطاءة سلبية علي عقولنا لأنها ولذلك تمرضنا اكتر مما نحن عليه؛ بخصوص أشرف حكيمي وعلي عكس بعض اللاعبين المغاربة اامحترفين في دوريات دولية؛ اقول أنه أحسن الإختيار (ولو انه فرض عليه لأنه معبر فقط)، وبدلك نضج كتيرا مع لاعبي بروسيا دورتمند؛ لاعبين في سنه؛ لاعبين في مستواه؛ لاعبين انظبطوا مع الصرامة الألمانية الخ...؛ يعني بعبارة اخري لو اختار فريق متلا فيه نجوم كبار وأسماء كبيرة؛ وجميع الأضواء مركزة عليهم وبشكل كبير؛ اظن انه سوف لن يسمح له بهدا التألق؛ والدليل هو أن لاعبين كانوا مشهورين في انديتهم لكن اختفي بريقهم متلا كلاعب اتليتيكو مدريد كريزمان؛ فماهي الإضافة التي قدمها امام ميسي أو أو ...؛ ولهذا أشرف حكيمي نجح ، وانا اظن انه نمودج يجب أن يحتدي به لدي باقي اللاعبين الدين يريدون تطوير لعبهم والتقدم الي االامام في مسيرتهم الكروية؛ مجرد رأي ...,5,sport
6600,961a2526055f11ebb67b646e69d991ea,أشرف حكيمي لاعب من العيار الثقيل وابان عن مواهب جد واعدة، بعد ان صقل موهبته الكروية في بروسيا دورتموند الآن عليه تغير الوجهة للاحترافية في الدوري الانجليزي او الاسباني ولا يزال صغير السن بالنسبة للعطاء الكروي سواء في الوطن او مع الاندية الاروبية الى الامام حاكيمي المغاربة كلهم معك,9,sport
6601,961a2526055f11ebb67b646e69d991ea,"A mon avis soit tu es titulaire avec Real Madrid ou reste avec Dortmund ou des équipe Anglaise bien classé mais pas avec en France même avec PSG
BONNE CHANCE",-1,sport
6602,97c692ec055f11eb9540646e69d991ea,ايضا يجب على الجاليات المغربية المقيمة في الخارج ان تساعد وطنها في هذه الازمة.,35,sport
6603,97c692ec055f11eb9540646e69d991ea,هذا درس لبعض الرياضيين المغاربة الذين أغناهم هذا الوطن و عند النداء لم نعد نسمع لهم أدنى حس,140,sport
6604,97c692ec055f11eb9540646e69d991ea,مبادرة إنسانية تستحق كل التقدير,78,sport
6605,97c692ec055f11eb9540646e69d991ea,لماذا لا يقوم بتقديم مساعدات ولو رمزية للمغرب بحكم أنه يعيش في المملكة؟,-96,sport
6606,97c692ec055f11eb9540646e69d991ea,أين المدربين المغاربة الذين راكمو الثرواث أين هم الان وماذا فعلوامن أجل بلادهم اللاتي أعطاهم الكثير كلاعبين ومدربين.,113,sport
6607,97c692ec055f11eb9540646e69d991ea,عاش في المغرب واكتسب في المغرب وربح اموال طائلة مع اكبر ناديين مغربيين ..هل كان الاجدر أن يساهم كدلك في صندوق جائحة كرونا...ورغم ذلك يبقى عبرة للرياضيين المغاربة الذين راكموا تراوات طائلة امتال فاخر والزاكي ونيبت وبصير والكروج واللإحة طويلة..واغلبهم استفاد من كرم هذا الوطن وحاصل على مأدونيات النقل من صنف الحافلات..,105,sport
6608,97c692ec055f11eb9540646e69d991ea,إنها الروح الوطنية لا عيب في ذلك ...لا أدري إن كان رياضيو المغرب قد فعلوا المثل. غير وادو ع.السلام...طبعا.ام انهم اكتفوا بالاطلالة عبر الشاشة مثلهم مثل المطربين,53,sport
6609,97c692ec055f11eb9540646e69d991ea,Je me demande où ils les entraîneurs marocains ? nous vous attendons,16,sport
6610,97c692ec055f11eb9540646e69d991ea,"من حقه ان يفعل دلك.
احنا خيرنا لغيرنا.",33,sport
6611,97c692ec055f11eb9540646e69d991ea,بالنسبة إلى الرياضين و الفنانين و الصحافبن المرموقين أين هم؟!!! متواجدون في رخاء و مختفون في الضراء لماذا حالكم هكذا في هذا الوطن الذي كان سببا في غناكم؟!!,47,sport
6612,97c692ec055f11eb9540646e69d991ea,فوقت الحزة كل بلاد كيهزوها غير ولادها... والعبرة لمن يعتبر,42,sport
6613,97c692ec055f11eb9540646e69d991ea,أين هم رياضيونا من كل هذا اكثريتهم انتهازيون ولا يسعون إلا إلى مصالحهم الشخصية وكذلك الفنانون بين مزدوجتين,21,sport
6614,97c692ec055f11eb9540646e69d991ea,لصاحب التعليق الأول الذي يتحدث عن الجالية المغربية بالخارج ألم تخجل من نفسك تطردونهم وتطلبون منهم المساعدة و الله أعرف الكثير و الكثير من الجالية ولَّو عن قراراتهم بالإستثمار في بلدنا الحبيب بعد طرد السلطات و عدم السماح لهم بالدخول إلى وطنهم.,17,sport
6615,97c692ec055f11eb9540646e69d991ea,أين سي فاخر صاحب الوسام الملكي وصاحب الرقم الأعلى في تقديم الشكوى بالفرق إلى الفيفا وراه الوطن هدا لم نسمع له صوت,27,sport
6616,97c692ec055f11eb9540646e69d991ea,مبادرة طيبة و انسانية ماشي بحال الجالية المغربية في اوروبا همهم الوحيد هو الدخول الى المغرب محملين بالفيروس,-25,sport
6617,97c692ec055f11eb9540646e69d991ea,اين المدربين المغاربة الذين كانو يتقاضون 69 مليون في الشهر اين السيد حاجي و الزاكي و الطاوسي اين تبرعاتكم لجمهورك و شعبكم و بلدكم اذا لم تسحيى فافعل ما شئت عند الديق نعرف الصديق المال لن ينفعكم عند الحساب بل سوف تحاسبون عليه,19,sport
6618,97c692ec055f11eb9540646e69d991ea,سأكتفي بالقول وطني الغالي لك الله لك حبي ولاك فؤاذي,9,sport
6619,97c692ec055f11eb9540646e69d991ea,الحمد لله ان للمغرب رجالاته ولا يستنى الصداقة من المدربين او اللعبين المغاربة. لكن الحكومة خاصها من هنا والى الابد تحاسبهم ضرائبيا على مدخولاتهم.,12,sport
6620,97c692ec055f11eb9540646e69d991ea,يجب على جميع المغاربة لاعبين كانوا أو فنانة ان يتعبأوا لإعلان عن تظامنهم ودعمهم للوطن في هاته الأزمة التي تمر منها البلاد حتى نتغلب على هذه الجائحة بإذن الله,4,sport
6621,97c692ec055f11eb9540646e69d991ea,عادته يغيب الزاكي عن اي مبادرة انسانية.لا احد ينكر تالق هذا الرياضي مع المنتخب ولكن في نفس الان لا يمكن اءنكار ان الزاكي راكم ثروة بفضل احترافه -اللهم لا حسد -ولكن ما لا يجب تغافله انه استفاد ايضا من امتيازات عديدة من ماذونيات ورخص وتسهيلات سيما كمنعش عقاري.تجدر الاشارة ايضا ان الزاكي كان ايضا ولا يزال ضمن الاطقم الرياضية التابعة للمنتخب ومايعني ذلك من اجور تتعدى 20مليون شهريا بعض الاحيان دون القيام بمهام فعلية.,0,sport
6622,98a18ef6055f11eb9392646e69d991ea,"فرق وطنية لثيرة تعاني الآن من فراغ الملاعب وتوقف الدوري وذلك ما سيخلق صعوبات بشأن مستحقات اللاعبين 
نتمنى التزام المغاربة بالحجر الصحي لكي تعود المياه إلى مجاريها في أقرب الأوقات",-9,sport
6623,98a18ef6055f11eb9392646e69d991ea,هؤلاء الناس لا يعرفون الا الدراهم...حتى في زمن المرص والوباء يخططون للربح...الله يستر,78,sport
6624,98a18ef6055f11eb9392646e69d991ea,"إذا لمْ تسْتحي فاصْنَع ماشِئْت... 
مازالتِ الأزمة والناس تموت بالآلاف... فَعِوَض التفْكير في الاستثمار في الصحة بذل تبذير الملايين فيما لا ينفع...
{أليس منكم رجُلٌ رشيد}",90,sport
6625,98a18ef6055f11eb9392646e69d991ea,حان الوقت للتفكير المعمق، نعم، بل و في مشاهدة مباريات كرة القدم ككل التي بات الفساد ينخرها من كل الجهات، بدءا بالتلاعب بنتائج المباريات و مرورا بمظاهر فساد صفقات التعاقد مع اللاعبين و المدربين و انتهاءا باحتكار النقل التلفزي و ما يلي ذلك من ابتزاز جيوب المشاهدين و ضياع أوقاتهم التي كان من المفروض قضاؤها بين يدي الله أو مع الأسرة في البيت.,87,sport
6626,98a18ef6055f11eb9392646e69d991ea,اذا كان لفيروس كورونا سلبيات في المقابل له ايجابيات كثيرة من بينها تخفيض الرواتب الخيالية التي يتقاضاها الاعبون التافهون،و كذلك ستنعدم المهرجانات الغنائية الفاسدة التي تستنزف ميزانيات كبيرة.اعجبني تعليق يواكيم لوف.,100,sport
